is_ok,component,common_name,scientific_name,redlist_code_max,extrisk_code,er_score,is_mmpa,is_mbta,is_bcc,worms_is_marine,worms_is_extinct,n_datasets,taxon_authority,taxon_id,model_id
TRUE,invertebrate,NA,Monocorophium insidiosum,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,148592,4674
TRUE,invertebrate,NA,Bathysquilla microps,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,136116,1981
TRUE,invertebrate,NA,Acanthohaustorius shoemakeri,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,345320,1973
TRUE,invertebrate,NA,Odontozona libertae,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,421662,1972
TRUE,invertebrate,NA,Cubanocuma gutzui,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,182476,7757
TRUE,invertebrate,NA,Hyattella cavernosa,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,165122,5475
TRUE,invertebrate,NA,Ancylodactyla nana,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,441085,12300
TRUE,invertebrate,NA,Hyrtios violaceus,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,165359,7564
TRUE,invertebrate,NA,Ophiopholis japonica,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,243915,1964
TRUE,invertebrate,NA,Mesocalanus tenuicornis,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,104468,1948
TRUE,invertebrate,NA,Gemophos tinctus,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,419969,4775
TRUE,invertebrate,NA,Challengerosergia talismani,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,1056495,1943
TRUE,invertebrate,NA,Bathoxiphus ensiculus,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,139690,1941
TRUE,invertebrate,NA,Acantholobulus caribbaeus,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,1513916,4676
TRUE,invertebrate,NA,Paracalanus pygmaeus,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,149722,5486
TRUE,invertebrate,NA,Siriella thompsonii,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,120216,1940
TRUE,invertebrate,NA,Leptochiton rugatus,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,367856,1931
TRUE,invertebrate,NA,Cuspidaria subtorta,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,139454,1928
TRUE,invertebrate,NA,Heteroserolis mgrayi,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,260637,5491
TRUE,invertebrate,NA,Bathymodiolus aduloides,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,505968,11796
TRUE,invertebrate,NA,Munidopsis lauensis,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,242557,1924
TRUE,invertebrate,NA,Pontaster tenuispinus,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,123851,1792
TRUE,invertebrate,NA,Microcalanus pygmaeus,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,104513,1922
TRUE,invertebrate,NA,Oliveragemmula congener,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,1778423,11884
TRUE,invertebrate,NA,Elachisina floridana,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,419603,5495
TRUE,invertebrate,NA,Cymatium raderi,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,419788,11757
TRUE,invertebrate,NA,Ampithoe longimana,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,158026,1921
TRUE,invertebrate,NA,Siphonodictyon siphonum,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,596692,11699
TRUE,invertebrate,NA,Discias serratirostris,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,421669,1917
TRUE,invertebrate,NA,Vitricythara metria,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,420366,5496
TRUE,invertebrate,NA,Eucopia grimaldii,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,119917,1906
TRUE,invertebrate,NA,Acryptolaria longitheca,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,117681,1902
TRUE,invertebrate,NA,Euchirella pulchra,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,104302,1901
TRUE,invertebrate,NA,Achelia pribilofensis,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,240194,11428
TRUE,invertebrate,NA,Pontellina platychela,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,354889,4677
TRUE,invertebrate,NA,Paraeuchaeta barbata,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,104557,1897
TRUE,invertebrate,NA,Arcturus baffini,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,146502,1894
TRUE,invertebrate,NA,Acanthohaustorius intermedius,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,158014,1892
TRUE,invertebrate,NA,Euphausia tenera,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,221052,1885
TRUE,invertebrate,NA,Upogebia acanthura,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,421834,5511
TRUE,invertebrate,NA,Macrocypridina castanea,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,127716,800
TRUE,invertebrate,NA,Anoplodactylus erectus,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,240169,7565
TRUE,invertebrate,NA,Scaphocalanus curtus,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,104792,5514
TRUE,invertebrate,NA,Compsodrillia acestra,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,420400,5515
TRUE,invertebrate,NA,Acanthostepheia malmgreni,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,102864,1873
TRUE,invertebrate,NA,Ophiocreas oedipus,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,124956,5517
TRUE,invertebrate,NA,Ophioscolex glacialis,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,125147,1871
TRUE,invertebrate,NA,Stelletta kallitetilla,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,169953,5519
TRUE,invertebrate,NA,Coralaxius nodulosus,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,421844,4614
TRUE,invertebrate,NA,Lensia campanella,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,196555,806
TRUE,invertebrate,NA,Octobulbacea brachymera,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,1673599,1858
TRUE,invertebrate,NA,Crypthelia pudica,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,285794,1854
TRUE,invertebrate,NA,Callipallene californiensis,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,239456,5520
TRUE,invertebrate,NA,Myonera paucistriata,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,139462,4680
TRUE,invertebrate,NA,Stylaster complanatus,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,285868,1846
TRUE,invertebrate,NA,Paragiopagurus pilimanus,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,368050,5526
TRUE,invertebrate,NA,Davidaster discoideus,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,246783,5529
TRUE,invertebrate,NA,Holothuria (Halodeima) inornata,DD,IUCN:DD,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,529367,5530
TRUE,invertebrate,NA,Pegantha triloba,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,117945,1842
TRUE,invertebrate,NA,Amphicaryon ernesti,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,135455,809
TRUE,invertebrate,NA,Eudoxoides mitra,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,135423,810
TRUE,invertebrate,NA,Lembos websteri,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,102033,5532
TRUE,invertebrate,NA,Colomastix heardi,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,421458,5533
TRUE,invertebrate,NA,Alpheus roseodigitalis,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,514959,11607
TRUE,invertebrate,NA,Anamixis cavatura,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,421483,11295
TRUE,invertebrate,NA,Nephropsis serrata,DD,IUCN:DD,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,382868,1841
TRUE,invertebrate,NA,Stylaster aurantiacus,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,285850,7758
TRUE,invertebrate,NA,Acartia (Acartiura) longiremis,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,346037,1820
TRUE,invertebrate,NA,Microsetella rosea,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,116116,1809
TRUE,invertebrate,NA,Caryocorbula chittyana,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,420976,7733
TRUE,invertebrate,NA,Bathymargarites symplector,NT,IUCN:NT,2,FALSE,FALSE,FALSE,TRUE,NA,1,worms,536893,1805
TRUE,invertebrate,NA,Similipecten greenlandicus,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,181299,1803
TRUE,invertebrate,NA,Muusoctopus hokkaidensis,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,527153,1801
TRUE,invertebrate,NA,Cylichna attonsa,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,581401,5541
TRUE,invertebrate,NA,Ophiurothamnus clausa,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,244343,5542
TRUE,invertebrate,NA,Solenocera comata,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,210417,7577
TRUE,invertebrate,NA,Pelagopenaeus balboae,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,107110,1800
TRUE,invertebrate,NA,Sulculeolaria turgida,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,135448,811
TRUE,invertebrate,NA,Pantopipetta longituberculata,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,134640,1798
TRUE,invertebrate,NA,Euchirella amoena,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,104296,1793
TRUE,invertebrate,NA,Pawsonaster parvus,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,178151,4503
TRUE,invertebrate,NA,Chaetaster longipes,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,124004,5554
TRUE,invertebrate,NA,Narcissia trigonaria,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,124097,5555
TRUE,invertebrate,NA,Pertusiconcha callithrix,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,378018,1789
TRUE,invertebrate,NA,Dentalium obscurum,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,344169,4684
TRUE,invertebrate,NA,Aeginella spinosa,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,101817,1791
TRUE,invertebrate,NA,Careliopsis styliformis,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,420473,5559
TRUE,invertebrate,NA,Hymenopenaeus debilis,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,107117,1612
TRUE,invertebrate,NA,Ophiochiton ternispinus,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,183312,5561
TRUE,invertebrate,NA,Graptacme acutissima,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,344504,1775
TRUE,invertebrate,NA,Halecium nanum,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,117598,1767
TRUE,invertebrate,NA,Pallenopsis schmitti,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,240258,5564
TRUE,invertebrate,NA,Metapenaeopsis smithi,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,377524,1753
TRUE,invertebrate,NA,Graviscalpellum regina,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,1423512,4615
TRUE,invertebrate,NA,Parvamussium vesiculatum,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,390712,11424
TRUE,invertebrate,NA,Campanularia volubilis,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,117365,812
TRUE,invertebrate,NA,Ophiotreta matura,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,221142,1750
TRUE,invertebrate,NA,Subeucalanus monachus,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,104545,4328
TRUE,invertebrate,NA,Laevipilina hyalina,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,343681,4329
TRUE,invertebrate,NA,Thysanoessa spinifera,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,237874,1748
TRUE,invertebrate,NA,Cirsotrema dalli,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,419795,4330
TRUE,invertebrate,NA,Sphaeronectes koellikeri,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,152189,1740
TRUE,invertebrate,NA,Stylodactylus profundus,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,421675,5573
TRUE,invertebrate,NA,Chaetoderma productum,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,146791,1735
TRUE,invertebrate,NA,Serratina aequistriata,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,877243,5576
TRUE,invertebrate,NA,Helgicirrha cari,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,117521,5578
TRUE,invertebrate,NA,Cuspidella humilis,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,117406,814
TRUE,invertebrate,NA,Boreonymphon robustum,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,134679,1729
TRUE,invertebrate,NA,Goniopsyllus rostratus,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,346510,7750
TRUE,invertebrate,NA,Trapezionida tuberculata,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,1609294,7749
TRUE,invertebrate,NA,Cryptolaria pectinata,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,117688,5582
TRUE,invertebrate,NA,Scina borealis,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,103278,684
TRUE,invertebrate,NA,Enneagonum hyalinum,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,135407,1693
TRUE,invertebrate,NA,Paramunida labis,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,392662,12142
TRUE,invertebrate,NA,Colomastix gibbosa,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,421456,7582
TRUE,invertebrate,NA,Bathypallenopsis tydemani,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,240299,1674
TRUE,invertebrate,NA,Willemoesia inornata,DD,IUCN:DD,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,383004,1669
TRUE,invertebrate,NA,Janolus comis,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,420620,4686
TRUE,invertebrate,NA,Distichopora foliacea,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,288325,5583
TRUE,invertebrate,NA,Desbruyeresia cancellata,VU,IUCN:VU,5,FALSE,FALSE,FALSE,TRUE,NA,1,worms,449953,5584
TRUE,invertebrate,NA,Bruceiella globulus,VU,IUCN:VU,5,FALSE,FALSE,FALSE,TRUE,NA,1,worms,536895,5585
TRUE,invertebrate,NA,Anatoma alta,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,180877,4309
TRUE,invertebrate,NA,Sinelobus stanfordi,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,247737,5587
TRUE,invertebrate,NA,Gonionida curvirostris,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,1606154,12581
TRUE,invertebrate,NA,Tectitethya crypta,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,170927,7736
TRUE,invertebrate,NA,Tetraclita squamosa,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,208890,5592
TRUE,invertebrate,NA,Parapenaeus americanus,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,377558,5593
TRUE,invertebrate,NA,Thysanoessa longipes,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,237873,1660
TRUE,invertebrate,NA,Actaea polyacantha,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,209021,12147
TRUE,invertebrate,NA,Parasergestes vigilax,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,514141,1659
TRUE,invertebrate,NA,Eriopisa incisa,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,421510,7583
TRUE,invertebrate,NA,Aldisa zetlandica,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,138739,1655
TRUE,invertebrate,NA,Ampelisca aequicornis,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,101883,5599
TRUE,invertebrate,NA,Colomastix janiceae,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,421460,5600
TRUE,invertebrate,NA,Newmaniverruca albatrossiana,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,535266,12938
TRUE,invertebrate,NA,Euphausia brevis,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,110683,1652
TRUE,invertebrate,NA,Paramicrodeutopus myersi,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,421563,5601
TRUE,invertebrate,NA,Ophiopleura borealis,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,124900,1642
TRUE,invertebrate,NA,Amphisbetia distans,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,1341823,1636
TRUE,invertebrate,NA,Cirolana parva,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,220697,5606
TRUE,invertebrate,NA,Curtonida endeavourae,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,1605786,7606
TRUE,invertebrate,NA,Nodipecten fragosus,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,394382,1621
TRUE,invertebrate,NA,Hyperietta vosseleri,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,421609,4906
TRUE,invertebrate,NA,Lafoeina maxima,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,117411,1619
TRUE,invertebrate,NA,Ctenocalanus vanus,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,104510,1614
TRUE,invertebrate,NA,Fenimorea janetae,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,420307,4332
TRUE,invertebrate,NA,Tisbe furcata,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,116665,1609
TRUE,invertebrate,NA,Jaspis stellifera,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,169843,11760
TRUE,invertebrate,NA,Chiroteuthis joubini,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,341799,1610
TRUE,invertebrate,NA,Euchaetomera tenuis,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,120011,5027
TRUE,invertebrate,NA,Galacantha diomedeae,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,392209,5028
TRUE,invertebrate,NA,Parapagurus alaminos,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,107246,5029
TRUE,invertebrate,NA,Neogonodactylus curacaoensis,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,408942,5680
TRUE,invertebrate,NA,Calathura brachiata,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,118497,1473
TRUE,invertebrate,NA,Calappula tortugae,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,876221,5033
TRUE,invertebrate,NA,Chiroteuthis mega,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,394999,1607
TRUE,invertebrate,NA,Benthonectes filipes,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,107092,1606
TRUE,invertebrate,NA,Stenothoe gallensis,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,103163,5035
TRUE,invertebrate,NA,Mopalia ferreirai,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,386345,7732
TRUE,invertebrate,NA,Stylocheiron longicorne,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,110703,1592
TRUE,invertebrate,NA,Bostrycapulus aculeatus,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,419700,4856
TRUE,invertebrate,NA,Metapenaeopsis gerardoi,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,246342,1582
TRUE,invertebrate,NA,Amphogona apsteini,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,221236,7731
TRUE,invertebrate,NA,Rosacea flaccida,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,292482,1574
TRUE,invertebrate,NA,Batea carinata,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,410424,5684
TRUE,invertebrate,NA,Benthonella tenella,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,141261,1567
TRUE,invertebrate,NA,Dipsacaster anoplus,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,345389,5004
TRUE,invertebrate,NA,Ampelisca romigi,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,423028,1563
TRUE,invertebrate,NA,Ephyrina benedicti,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,107585,1562
TRUE,invertebrate,NA,Colossendeis angusta,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,134659,1553
TRUE,invertebrate,NA,Hymenaster pellucidus,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,124135,1552
TRUE,invertebrate,NA,Acanthephyra armata,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,210434,1547
TRUE,invertebrate,NA,Amphimedon erina,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,166674,12168
TRUE,invertebrate,NA,Ampelisca vadorum,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,158022,1542
TRUE,invertebrate,NA,Photis melanica,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,421595,7728
TRUE,invertebrate,NA,Halopteris alternata,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,117630,1534
TRUE,invertebrate,NA,Robustosergia robusta,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,1056517,1533
TRUE,invertebrate,NA,Nymphon aemulum,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,239649,7593
TRUE,invertebrate,NA,Globosolembos smithi,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,421562,4617
TRUE,invertebrate,NA,Platyscelus crustulatus,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,421630,5036
TRUE,invertebrate,NA,Nematocarcinus agassizii,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,514302,11701
TRUE,invertebrate,NA,Amphiophiura superba,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,242740,1523
TRUE,invertebrate,NA,Amphinema turrida,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,117782,1518
TRUE,invertebrate,NA,Bathycheles integer,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,411827,11662
TRUE,invertebrate,NA,Calloplax janeirensis,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,386146,5620
TRUE,invertebrate,NA,Pteropurpura bequaerti,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,743637,5720
TRUE,invertebrate,NA,Caprella scaura,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,236551,5621
TRUE,invertebrate,NA,Mumiola gradatula,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,420455,11582
TRUE,invertebrate,NA,Puncturella billsae,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,761644,7718
TRUE,invertebrate,NA,Anoplodactylus maritimus,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,134719,1512
TRUE,invertebrate,NA,Kolga hyalina,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,124731,1508
TRUE,invertebrate,NA,Lycaea pachypoda,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,236573,4616
TRUE,invertebrate,NA,Danielea noelensis,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,444128,11297
TRUE,invertebrate,NA,Bougainvillia inaequalis,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,284236,4705
TRUE,invertebrate,NA,Leucandra pumila,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,164368,1507
TRUE,invertebrate,NA,Lucicutia magna,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,104607,5008
TRUE,invertebrate,NA,Tridentata marginata,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,418905,1504
TRUE,invertebrate,NA,Synalpheus longicarpus,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,421761,5054
TRUE,invertebrate,NA,Pagurus stimpsoni,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,366800,5731
TRUE,invertebrate,NA,Iridonida angulata,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,1606699,5732
TRUE,invertebrate,NA,Paguristes triangulatus,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,368300,5056
TRUE,invertebrate,NA,Eucopia major,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,119919,1498
TRUE,invertebrate,NA,Halitrephes maasi,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,117622,1495
TRUE,invertebrate,NA,Thysanopoda cornuta,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,110714,4803
