dataset_id,variable,fill_value,color_bar_maximum,color_bar_minimum,ioos_category,long_name,units,color_bar_scale,standard_name,color_bar_palette
si_ssp460_2020_2100_depthmax,si_ltmin,-9999.9,50.0,0.0,Dissolved Nutrients,Long-term minimum Silicate,MMol' 'M-3,NA,mole_concentration_of_silicate_in_sea_water,NA
si_ssp460_2020_2100_depthmax,si_max,-9999.9,50.0,0.0,Dissolved Nutrients,Maximum Silicate,MMol' 'M-3,NA,mole_concentration_of_silicate_in_sea_water,NA
si_ssp460_2020_2100_depthmax,si_mean,-9999.9,50.0,0.0,Dissolved Nutrients,Average Silicate,MMol' 'M-3,NA,mole_concentration_of_silicate_in_sea_water,NA
si_ssp460_2020_2100_depthmax,si_min,-9999.9,50.0,0.0,Dissolved Nutrients,Minimum Silicate,MMol' 'M-3,NA,mole_concentration_of_silicate_in_sea_water,NA
si_ssp460_2020_2100_depthmax,si_range,-9999.9,50.0,0.0,Dissolved Nutrients,Range Silicate,MMol' 'M-3,NA,mole_concentration_of_silicate_in_sea_water,NA
si_ssp460_2020_2100_depthmax,si_sd,-9999.9,50.0,0.0,Statistics,Standard deviation Silicate,MMol' 'M-3,NA,NA,NA
si_ssp585_2020_2100_depthmax,si_ltmax,-9999.9,50.0,0.0,Dissolved Nutrients,Long-term maximum Silicate,MMol' 'M-3,NA,mole_concentration_of_silicate_in_sea_water,NA
si_ssp585_2020_2100_depthmax,si_ltmin,-9999.9,50.0,0.0,Dissolved Nutrients,Long-term minimum Silicate,MMol' 'M-3,NA,mole_concentration_of_silicate_in_sea_water,NA
si_ssp585_2020_2100_depthmax,si_max,-9999.9,50.0,0.0,Dissolved Nutrients,Maximum Silicate,MMol' 'M-3,NA,mole_concentration_of_silicate_in_sea_water,NA
si_ssp585_2020_2100_depthmax,si_mean,-9999.9,50.0,0.0,Dissolved Nutrients,Average Silicate,MMol' 'M-3,NA,mole_concentration_of_silicate_in_sea_water,NA
si_ssp585_2020_2100_depthmax,si_min,-9999.9,50.0,0.0,Dissolved Nutrients,Minimum Silicate,MMol' 'M-3,NA,mole_concentration_of_silicate_in_sea_water,NA
si_ssp585_2020_2100_depthmax,si_range,-9999.9,50.0,0.0,Dissolved Nutrients,Range Silicate,MMol' 'M-3,NA,mole_concentration_of_silicate_in_sea_water,NA
si_ssp585_2020_2100_depthmax,si_sd,-9999.9,50.0,0.0,Statistics,Standard deviation Silicate,MMol' 'M-3,NA,NA,NA
si_baseline_2000_2018_depthmean,si_ltmax,-9999.9,50.0,0.0,Dissolved Nutrients,Long-term maximum Silicate,MMol' 'M-3,NA,mole_concentration_of_silicate_in_sea_water,NA
si_baseline_2000_2018_depthmean,si_ltmin,-9999.9,50.0,0.0,Dissolved Nutrients,Long-term minimum Silicate,MMol' 'M-3,NA,mole_concentration_of_silicate_in_sea_water,NA
si_baseline_2000_2018_depthmean,si_max,-9999.9,50.0,0.0,Dissolved Nutrients,Maximum Silicate,MMol' 'M-3,NA,mole_concentration_of_silicate_in_sea_water,NA
si_baseline_2000_2018_depthmean,si_mean,-9999.9,50.0,0.0,Dissolved Nutrients,Average Silicate,MMol' 'M-3,NA,mole_concentration_of_silicate_in_sea_water,NA
si_baseline_2000_2018_depthmean,si_min,-9999.9,50.0,0.0,Dissolved Nutrients,Minimum Silicate,MMol' 'M-3,NA,mole_concentration_of_silicate_in_sea_water,NA
si_baseline_2000_2018_depthmean,si_range,-9999.9,50.0,0.0,Dissolved Nutrients,Range Silicate,MMol' 'M-3,NA,mole_concentration_of_silicate_in_sea_water,NA
si_ssp119_2020_2100_depthmean,si_ltmax,-9999.9,50.0,0.0,Dissolved Nutrients,Long-term maximum Silicate,MMol' 'M-3,NA,mole_concentration_of_silicate_in_sea_water,NA
si_ssp119_2020_2100_depthmean,si_ltmin,-9999.9,50.0,0.0,Dissolved Nutrients,Long-term minimum Silicate,MMol' 'M-3,NA,mole_concentration_of_silicate_in_sea_water,NA
si_ssp119_2020_2100_depthmean,si_max,-9999.9,50.0,0.0,Dissolved Nutrients,Maximum Silicate,MMol' 'M-3,NA,mole_concentration_of_silicate_in_sea_water,NA
si_ssp119_2020_2100_depthmean,si_mean,-9999.9,50.0,0.0,Dissolved Nutrients,Average Silicate,MMol' 'M-3,NA,mole_concentration_of_silicate_in_sea_water,NA
si_ssp119_2020_2100_depthmean,si_min,-9999.9,50.0,0.0,Dissolved Nutrients,Minimum Silicate,MMol' 'M-3,NA,mole_concentration_of_silicate_in_sea_water,NA
si_ssp119_2020_2100_depthmean,si_range,-9999.9,50.0,0.0,Dissolved Nutrients,Range Silicate,MMol' 'M-3,NA,mole_concentration_of_silicate_in_sea_water,NA
si_ssp119_2020_2100_depthmean,si_sd,-9999.9,50.0,0.0,Statistics,Standard deviation Silicate,MMol' 'M-3,NA,NA,NA
si_ssp126_2020_2100_depthmean,si_ltmax,-9999.9,50.0,0.0,Dissolved Nutrients,Long-term maximum Silicate,MMol' 'M-3,NA,mole_concentration_of_silicate_in_sea_water,NA
si_ssp126_2020_2100_depthmean,si_ltmin,-9999.9,50.0,0.0,Dissolved Nutrients,Long-term minimum Silicate,MMol' 'M-3,NA,mole_concentration_of_silicate_in_sea_water,NA
si_ssp126_2020_2100_depthmean,si_max,-9999.9,50.0,0.0,Dissolved Nutrients,Maximum Silicate,MMol' 'M-3,NA,mole_concentration_of_silicate_in_sea_water,NA
si_ssp126_2020_2100_depthmean,si_mean,-9999.9,50.0,0.0,Dissolved Nutrients,Average Silicate,MMol' 'M-3,NA,mole_concentration_of_silicate_in_sea_water,NA
si_ssp126_2020_2100_depthmean,si_min,-9999.9,50.0,0.0,Dissolved Nutrients,Minimum Silicate,MMol' 'M-3,NA,mole_concentration_of_silicate_in_sea_water,NA
si_ssp126_2020_2100_depthmean,si_range,-9999.9,50.0,0.0,Dissolved Nutrients,Range Silicate,MMol' 'M-3,NA,mole_concentration_of_silicate_in_sea_water,NA
si_ssp126_2020_2100_depthmean,si_sd,-9999.9,50.0,0.0,Statistics,Standard deviation Silicate,MMol' 'M-3,NA,NA,NA
si_ssp245_2020_2100_depthmean,si_ltmax,-9999.9,50.0,0.0,Dissolved Nutrients,Long-term maximum Silicate,MMol' 'M-3,NA,mole_concentration_of_silicate_in_sea_water,NA
si_ssp245_2020_2100_depthmean,si_ltmin,-9999.9,50.0,0.0,Dissolved Nutrients,Long-term minimum Silicate,MMol' 'M-3,NA,mole_concentration_of_silicate_in_sea_water,NA
si_ssp245_2020_2100_depthmean,si_max,-9999.9,50.0,0.0,Dissolved Nutrients,Maximum Silicate,MMol' 'M-3,NA,mole_concentration_of_silicate_in_sea_water,NA
si_ssp245_2020_2100_depthmean,si_mean,-9999.9,50.0,0.0,Dissolved Nutrients,Average Silicate,MMol' 'M-3,NA,mole_concentration_of_silicate_in_sea_water,NA
si_ssp245_2020_2100_depthmean,si_min,-9999.9,50.0,0.0,Dissolved Nutrients,Minimum Silicate,MMol' 'M-3,NA,mole_concentration_of_silicate_in_sea_water,NA
si_ssp245_2020_2100_depthmean,si_range,-9999.9,50.0,0.0,Dissolved Nutrients,Range Silicate,MMol' 'M-3,NA,mole_concentration_of_silicate_in_sea_water,NA
si_ssp245_2020_2100_depthmean,si_sd,-9999.9,50.0,0.0,Statistics,Standard deviation Silicate,MMol' 'M-3,NA,NA,NA
si_ssp370_2020_2100_depthmean,si_ltmax,-9999.9,50.0,0.0,Dissolved Nutrients,Long-term maximum Silicate,MMol' 'M-3,NA,mole_concentration_of_silicate_in_sea_water,NA
si_ssp370_2020_2100_depthmean,si_ltmin,-9999.9,50.0,0.0,Dissolved Nutrients,Long-term minimum Silicate,MMol' 'M-3,NA,mole_concentration_of_silicate_in_sea_water,NA
si_ssp370_2020_2100_depthmean,si_max,-9999.9,50.0,0.0,Dissolved Nutrients,Maximum Silicate,MMol' 'M-3,NA,mole_concentration_of_silicate_in_sea_water,NA
si_ssp370_2020_2100_depthmean,si_mean,-9999.9,50.0,0.0,Dissolved Nutrients,Average Silicate,MMol' 'M-3,NA,mole_concentration_of_silicate_in_sea_water,NA
si_ssp370_2020_2100_depthmean,si_min,-9999.9,50.0,0.0,Dissolved Nutrients,Minimum Silicate,MMol' 'M-3,NA,mole_concentration_of_silicate_in_sea_water,NA
si_ssp370_2020_2100_depthmean,si_range,-9999.9,50.0,0.0,Dissolved Nutrients,Range Silicate,MMol' 'M-3,NA,mole_concentration_of_silicate_in_sea_water,NA
si_ssp370_2020_2100_depthmean,si_sd,-9999.9,50.0,0.0,Statistics,Standard deviation Silicate,MMol' 'M-3,NA,NA,NA
si_ssp460_2020_2100_depthmean,si_ltmax,-9999.9,50.0,0.0,Dissolved Nutrients,Long-term maximum Silicate,MMol' 'M-3,NA,mole_concentration_of_silicate_in_sea_water,NA
si_ssp460_2020_2100_depthmean,si_ltmin,-9999.9,50.0,0.0,Dissolved Nutrients,Long-term minimum Silicate,MMol' 'M-3,NA,mole_concentration_of_silicate_in_sea_water,NA
si_ssp460_2020_2100_depthmean,si_max,-9999.9,50.0,0.0,Dissolved Nutrients,Maximum Silicate,MMol' 'M-3,NA,mole_concentration_of_silicate_in_sea_water,NA
si_ssp460_2020_2100_depthmean,si_mean,-9999.9,50.0,0.0,Dissolved Nutrients,Average Silicate,MMol' 'M-3,NA,mole_concentration_of_silicate_in_sea_water,NA
si_ssp460_2020_2100_depthmean,si_min,-9999.9,50.0,0.0,Dissolved Nutrients,Minimum Silicate,MMol' 'M-3,NA,mole_concentration_of_silicate_in_sea_water,NA
si_ssp460_2020_2100_depthmean,si_range,-9999.9,50.0,0.0,Dissolved Nutrients,Range Silicate,MMol' 'M-3,NA,mole_concentration_of_silicate_in_sea_water,NA
si_ssp460_2020_2100_depthmean,si_sd,-9999.9,50.0,0.0,Statistics,Standard deviation Silicate,MMol' 'M-3,NA,NA,NA
si_ssp585_2020_2100_depthmean,si_ltmax,-9999.9,50.0,0.0,Dissolved Nutrients,Long-term maximum Silicate,MMol' 'M-3,NA,mole_concentration_of_silicate_in_sea_water,NA
si_ssp585_2020_2100_depthmean,si_ltmin,-9999.9,50.0,0.0,Dissolved Nutrients,Long-term minimum Silicate,MMol' 'M-3,NA,mole_concentration_of_silicate_in_sea_water,NA
si_ssp585_2020_2100_depthmean,si_max,-9999.9,50.0,0.0,Dissolved Nutrients,Maximum Silicate,MMol' 'M-3,NA,mole_concentration_of_silicate_in_sea_water,NA
si_ssp585_2020_2100_depthmean,si_mean,-9999.9,50.0,0.0,Dissolved Nutrients,Average Silicate,MMol' 'M-3,NA,mole_concentration_of_silicate_in_sea_water,NA
si_ssp585_2020_2100_depthmean,si_min,-9999.9,50.0,0.0,Dissolved Nutrients,Minimum Silicate,MMol' 'M-3,NA,mole_concentration_of_silicate_in_sea_water,NA
si_ssp585_2020_2100_depthmean,si_range,-9999.9,50.0,0.0,Dissolved Nutrients,Range Silicate,MMol' 'M-3,NA,mole_concentration_of_silicate_in_sea_water,NA
si_ssp585_2020_2100_depthmean,si_sd,-9999.9,50.0,0.0,Statistics,Standard deviation Silicate,MMol' 'M-3,NA,NA,NA
si_baseline_2000_2018_depthmin,si_ltmax,-9999.9,50.0,0.0,Dissolved Nutrients,Long-term maximum Silicate,MMol' 'M-3,NA,mole_concentration_of_silicate_in_sea_water,NA
si_baseline_2000_2018_depthmin,si_ltmin,-9999.9,50.0,0.0,Dissolved Nutrients,Long-term minimum Silicate,MMol' 'M-3,NA,mole_concentration_of_silicate_in_sea_water,NA
si_baseline_2000_2018_depthmin,si_max,-9999.9,50.0,0.0,Dissolved Nutrients,Maximum Silicate,MMol' 'M-3,NA,mole_concentration_of_silicate_in_sea_water,NA
si_baseline_2000_2018_depthmin,si_mean,-9999.9,50.0,0.0,Dissolved Nutrients,Average Silicate,MMol' 'M-3,NA,mole_concentration_of_silicate_in_sea_water,NA
si_baseline_2000_2018_depthmin,si_min,-9999.9,50.0,0.0,Dissolved Nutrients,Minimum Silicate,MMol' 'M-3,NA,mole_concentration_of_silicate_in_sea_water,NA
si_baseline_2000_2018_depthmin,si_range,-9999.9,50.0,0.0,Dissolved Nutrients,Range Silicate,MMol' 'M-3,NA,mole_concentration_of_silicate_in_sea_water,NA
si_ssp119_2020_2100_depthmin,si_ltmax,-9999.9,50.0,0.0,Dissolved Nutrients,Long-term maximum Silicate,MMol' 'M-3,NA,mole_concentration_of_silicate_in_sea_water,NA
si_ssp119_2020_2100_depthmin,si_ltmin,-9999.9,50.0,0.0,Dissolved Nutrients,Long-term minimum Silicate,MMol' 'M-3,NA,mole_concentration_of_silicate_in_sea_water,NA
si_ssp119_2020_2100_depthmin,si_max,-9999.9,50.0,0.0,Dissolved Nutrients,Maximum Silicate,MMol' 'M-3,NA,mole_concentration_of_silicate_in_sea_water,NA
si_ssp119_2020_2100_depthmin,si_mean,-9999.9,50.0,0.0,Dissolved Nutrients,Average Silicate,MMol' 'M-3,NA,mole_concentration_of_silicate_in_sea_water,NA
si_ssp119_2020_2100_depthmin,si_min,-9999.9,50.0,0.0,Dissolved Nutrients,Minimum Silicate,MMol' 'M-3,NA,mole_concentration_of_silicate_in_sea_water,NA
si_ssp119_2020_2100_depthmin,si_range,-9999.9,50.0,0.0,Dissolved Nutrients,Range Silicate,MMol' 'M-3,NA,mole_concentration_of_silicate_in_sea_water,NA
si_ssp119_2020_2100_depthmin,si_sd,-9999.9,50.0,0.0,Statistics,Standard deviation Silicate,MMol' 'M-3,NA,NA,NA
si_ssp126_2020_2100_depthmin,si_ltmax,-9999.9,50.0,0.0,Dissolved Nutrients,Long-term maximum Silicate,MMol' 'M-3,NA,mole_concentration_of_silicate_in_sea_water,NA
si_ssp126_2020_2100_depthmin,si_ltmin,-9999.9,50.0,0.0,Dissolved Nutrients,Long-term minimum Silicate,MMol' 'M-3,NA,mole_concentration_of_silicate_in_sea_water,NA
si_ssp126_2020_2100_depthmin,si_max,-9999.9,50.0,0.0,Dissolved Nutrients,Maximum Silicate,MMol' 'M-3,NA,mole_concentration_of_silicate_in_sea_water,NA
si_ssp126_2020_2100_depthmin,si_mean,-9999.9,50.0,0.0,Dissolved Nutrients,Average Silicate,MMol' 'M-3,NA,mole_concentration_of_silicate_in_sea_water,NA
si_ssp126_2020_2100_depthmin,si_min,-9999.9,50.0,0.0,Dissolved Nutrients,Minimum Silicate,MMol' 'M-3,NA,mole_concentration_of_silicate_in_sea_water,NA
si_ssp126_2020_2100_depthmin,si_range,-9999.9,50.0,0.0,Dissolved Nutrients,Range Silicate,MMol' 'M-3,NA,mole_concentration_of_silicate_in_sea_water,NA
si_ssp126_2020_2100_depthmin,si_sd,-9999.9,50.0,0.0,Statistics,Standard deviation Silicate,MMol' 'M-3,NA,NA,NA
si_ssp245_2020_2100_depthmin,si_ltmax,-9999.9,50.0,0.0,Dissolved Nutrients,Long-term maximum Silicate,MMol' 'M-3,NA,mole_concentration_of_silicate_in_sea_water,NA
si_ssp245_2020_2100_depthmin,si_ltmin,-9999.9,50.0,0.0,Dissolved Nutrients,Long-term minimum Silicate,MMol' 'M-3,NA,mole_concentration_of_silicate_in_sea_water,NA
si_ssp245_2020_2100_depthmin,si_max,-9999.9,50.0,0.0,Dissolved Nutrients,Maximum Silicate,MMol' 'M-3,NA,mole_concentration_of_silicate_in_sea_water,NA
si_ssp245_2020_2100_depthmin,si_mean,-9999.9,50.0,0.0,Dissolved Nutrients,Average Silicate,MMol' 'M-3,NA,mole_concentration_of_silicate_in_sea_water,NA
si_ssp245_2020_2100_depthmin,si_min,-9999.9,50.0,0.0,Dissolved Nutrients,Minimum Silicate,MMol' 'M-3,NA,mole_concentration_of_silicate_in_sea_water,NA
si_ssp245_2020_2100_depthmin,si_range,-9999.9,50.0,0.0,Dissolved Nutrients,Range Silicate,MMol' 'M-3,NA,mole_concentration_of_silicate_in_sea_water,NA
si_ssp245_2020_2100_depthmin,si_sd,-9999.9,50.0,0.0,Statistics,Standard deviation Silicate,MMol' 'M-3,NA,NA,NA
si_ssp370_2020_2100_depthmin,si_ltmax,-9999.9,50.0,0.0,Dissolved Nutrients,Long-term maximum Silicate,MMol' 'M-3,NA,mole_concentration_of_silicate_in_sea_water,NA
si_ssp370_2020_2100_depthmin,si_ltmin,-9999.9,50.0,0.0,Dissolved Nutrients,Long-term minimum Silicate,MMol' 'M-3,NA,mole_concentration_of_silicate_in_sea_water,NA
si_ssp370_2020_2100_depthmin,si_max,-9999.9,50.0,0.0,Dissolved Nutrients,Maximum Silicate,MMol' 'M-3,NA,mole_concentration_of_silicate_in_sea_water,NA
si_ssp370_2020_2100_depthmin,si_mean,-9999.9,50.0,0.0,Dissolved Nutrients,Average Silicate,MMol' 'M-3,NA,mole_concentration_of_silicate_in_sea_water,NA
si_ssp370_2020_2100_depthmin,si_min,-9999.9,50.0,0.0,Dissolved Nutrients,Minimum Silicate,MMol' 'M-3,NA,mole_concentration_of_silicate_in_sea_water,NA
si_ssp370_2020_2100_depthmin,si_range,-9999.9,50.0,0.0,Dissolved Nutrients,Range Silicate,MMol' 'M-3,NA,mole_concentration_of_silicate_in_sea_water,NA
si_ssp370_2020_2100_depthmin,si_sd,-9999.9,50.0,0.0,Statistics,Standard deviation Silicate,MMol' 'M-3,NA,NA,NA
si_ssp460_2020_2100_depthmin,si_ltmax,-9999.9,50.0,0.0,Dissolved Nutrients,Long-term maximum Silicate,MMol' 'M-3,NA,mole_concentration_of_silicate_in_sea_water,NA
si_ssp460_2020_2100_depthmin,si_ltmin,-9999.9,50.0,0.0,Dissolved Nutrients,Long-term minimum Silicate,MMol' 'M-3,NA,mole_concentration_of_silicate_in_sea_water,NA
si_ssp460_2020_2100_depthmin,si_max,-9999.9,50.0,0.0,Dissolved Nutrients,Maximum Silicate,MMol' 'M-3,NA,mole_concentration_of_silicate_in_sea_water,NA
si_ssp460_2020_2100_depthmin,si_mean,-9999.9,50.0,0.0,Dissolved Nutrients,Average Silicate,MMol' 'M-3,NA,mole_concentration_of_silicate_in_sea_water,NA
si_ssp460_2020_2100_depthmin,si_min,-9999.9,50.0,0.0,Dissolved Nutrients,Minimum Silicate,MMol' 'M-3,NA,mole_concentration_of_silicate_in_sea_water,NA
si_ssp460_2020_2100_depthmin,si_range,-9999.9,50.0,0.0,Dissolved Nutrients,Range Silicate,MMol' 'M-3,NA,mole_concentration_of_silicate_in_sea_water,NA
si_ssp460_2020_2100_depthmin,si_sd,-9999.9,50.0,0.0,Statistics,Standard deviation Silicate,MMol' 'M-3,NA,NA,NA
si_ssp585_2020_2100_depthmin,si_ltmax,-9999.9,50.0,0.0,Dissolved Nutrients,Long-term maximum Silicate,MMol' 'M-3,NA,mole_concentration_of_silicate_in_sea_water,NA
si_ssp585_2020_2100_depthmin,si_ltmin,-9999.9,50.0,0.0,Dissolved Nutrients,Long-term minimum Silicate,MMol' 'M-3,NA,mole_concentration_of_silicate_in_sea_water,NA
si_ssp585_2020_2100_depthmin,si_max,-9999.9,50.0,0.0,Dissolved Nutrients,Maximum Silicate,MMol' 'M-3,NA,mole_concentration_of_silicate_in_sea_water,NA
si_ssp585_2020_2100_depthmin,si_mean,-9999.9,50.0,0.0,Dissolved Nutrients,Average Silicate,MMol' 'M-3,NA,mole_concentration_of_silicate_in_sea_water,NA
si_ssp585_2020_2100_depthmin,si_min,-9999.9,50.0,0.0,Dissolved Nutrients,Minimum Silicate,MMol' 'M-3,NA,mole_concentration_of_silicate_in_sea_water,NA
si_ssp585_2020_2100_depthmin,si_range,-9999.9,50.0,0.0,Dissolved Nutrients,Range Silicate,MMol' 'M-3,NA,mole_concentration_of_silicate_in_sea_water,NA
si_ssp585_2020_2100_depthmin,si_sd,-9999.9,50.0,0.0,Statistics,Standard deviation Silicate,MMol' 'M-3,NA,NA,NA
si_baseline_2000_2018_depthsurf,si_ltmax,-9999.9,50.0,0.0,Dissolved Nutrients,Long-term maximum Silicate,MMol' 'M-3,NA,mole_concentration_of_silicate_in_sea_water,NA
si_baseline_2000_2018_depthsurf,si_ltmin,-9999.9,50.0,0.0,Dissolved Nutrients,Long-term minimum Silicate,MMol' 'M-3,NA,mole_concentration_of_silicate_in_sea_water,NA
si_baseline_2000_2018_depthsurf,si_max,-9999.9,50.0,0.0,Dissolved Nutrients,Maximum Silicate,MMol' 'M-3,NA,mole_concentration_of_silicate_in_sea_water,NA
si_baseline_2000_2018_depthsurf,si_mean,-9999.9,50.0,0.0,Dissolved Nutrients,Average Silicate,MMol' 'M-3,NA,mole_concentration_of_silicate_in_sea_water,NA
si_baseline_2000_2018_depthsurf,si_min,-9999.9,50.0,0.0,Dissolved Nutrients,Minimum Silicate,MMol' 'M-3,NA,mole_concentration_of_silicate_in_sea_water,NA
